Dates,NiKKEI,FTSE100,S&P500
25/08/2011,8772.36,5131.1,1159.27
26/08/2011,8797.78,5129.92,1176.8
29/08/2011,8851.35,5129.92,1210.08
30/08/2011,8953.9,5268.66,1212.92
31/08/2011,8955.2,5394.53,1218.89
01/09/2011,9060.8,5418.65,1204.42
02/09/2011,8950.74,5292.03,1173.97
05/09/2011,8784.46,5102.58,1173.97
06/09/2011,8590.57,5156.84,1165.24
07/09/2011,8763.41,5318.59,1198.62
08/09/2011,8793.12,5340.38,1185.9
09/09/2011,8737.66,5214.65,1154.23
12/09/2011,8535.67,5129.62,1162.27
13/09/2011,8616.55,5174.25,1172.87
14/09/2011,8518.57,5227.02,1188.68
15/09/2011,8668.86,5337.54,1209.11
16/09/2011,8864.16,5368.41,1216.01
19/09/2011,8864.16,5259.56,1204.09
20/09/2011,8721.24,5363.71,1202.09
21/09/2011,8741.16,5288.41,1166.76
22/09/2011,8560.26,5041.61,1129.56
23/09/2011,8560.26,5066.81,1136.43
26/09/2011,8374.13,5089.37,1162.95
27/09/2011,8609.95,5294.05,1175.38
28/09/2011,8615.65,5217.63,1151.06
29/09/2011,8701.23,5196.84,1160.4
30/09/2011,8700.29,5128.48,1131.42
03/10/2011,8545.48,5075.5,1099.23
04/10/2011,8456.12,4944.44,1123.95
05/10/2011,8382.98,5102.17,1144.03
06/10/2011,8522.02,5291.26,1164.97
07/10/2011,8605.62,5303.4,1155.46
10/10/2011,8605.62,5399,1194.89
11/10/2011,8773.68,5395.7,1195.54
12/10/2011,8738.9,5441.8,1207.25
13/10/2011,8823.25,5403.38,1203.66
14/10/2011,8747.96,5466.36,1224.58
17/10/2011,8879.6,5436.7,1200.86
18/10/2011,8741.91,5410.35,1225.38
19/10/2011,8772.54,5450.49,1209.88
20/10/2011,8682.15,5384.68,1215.39
21/10/2011,8678.89,5488.65,1238.25
24/10/2011,8843.98,5548.06,1254.19
25/10/2011,8762.31,5525.54,1229.05
26/10/2011,8748.47,5553.24,1242
27/10/2011,8926.54,5713.82,1284.59
28/10/2011,9050.47,5702.24,1285.09
31/10/2011,8988.39,5544.22,1253.3
01/11/2011,8835.52,5421.57,1218.28
02/11/2011,8640.42,5484.1,1237.9
03/11/2011,8640.42,5545.64,1261.15
04/11/2011,8801.4,5527.16,1253.23
07/11/2011,8767.09,5510.82,1261.12
08/11/2011,8655.51,5567.34,1275.92
09/11/2011,8755.44,5460.38,1229.1
10/11/2011,8500.8,5444.82,1239.69
11/11/2011,8514.47,5545.38,1263.85
14/11/2011,8603.7,5519.04,1251.78
15/11/2011,8541.93,5517.44,1257.81
16/11/2011,8463.16,5509.02,1236.91
17/11/2011,8479.63,5423.14,1216.13
18/11/2011,8374.91,5362.94,1215.65
21/11/2011,8348.27,5222.6,1192.98
22/11/2011,8314.74,5206.82,1188.04
23/11/2011,8314.74,5139.78,1161.79
24/11/2011,8165.18,5127.57,1161.79
25/11/2011,8160.01,5164.65,1158.67
28/11/2011,8287.49,5312.76,1192.55
29/11/2011,8477.82,5337,1195.19
30/11/2011,8434.61,5505.42,1246.96
01/12/2011,8597.38,5489.34,1244.58
02/12/2011,8643.75,5552.29,1244.28
05/12/2011,8695.98,5567.96,1257.08
06/12/2011,8575.16,5568.72,1258.47
07/12/2011,8722.17,5546.91,1261.01
08/12/2011,8664.58,5483.77,1234.35
09/12/2011,8536.46,5529.21,1255.19
12/12/2011,8653.82,5427.86,1236.47
13/12/2011,8552.81,5490.15,1225.73
14/12/2011,8519.13,5366.8,1211.82
15/12/2011,8377.37,5400.85,1215.75
16/12/2011,8401.72,5387.34,1219.66
19/12/2011,8296.12,5364.99,1205.35
20/12/2011,8336.48,5419.6,1241.3
21/12/2011,8459.98,5389.74,1243.72
22/12/2011,8395.16,5456.97,1254
23/12/2011,8395.16,5512.7,1265.33
26/12/2011,8479.34,5512.7,1265.33
27/12/2011,8440.56,5512.7,1265.43
28/12/2011,8423.62,5507.4,1249.64
29/12/2011,8398.89,5566.77,1263.02
30/12/2011,8455.35,5572.28,1257.6
02/01/2012,8455.35,5572.28,1257.6
03/01/2012,8455.35,5699.91,1277.06
04/01/2012,8560.11,5668.45,1277.3
05/01/2012,8488.71,5624.26,1281.06
06/01/2012,8390.35,5649.68,1277.81
09/01/2012,8390.35,5612.26,1280.7
10/01/2012,8422.26,5696.7,1292.08
11/01/2012,8447.88,5670.82,1292.48
12/01/2012,8385.59,5662.42,1295.5
13/01/2012,8500.02,5636.64,1289.09
16/01/2012,8378.36,5657.44,1289.09
17/01/2012,8466.4,5693.95,1293.67
18/01/2012,8550.58,5702.37,1308.04
19/01/2012,8639.68,5741.15,1314.5
20/01/2012,8766.36,5728.55,1315.38
23/01/2012,8765.9,5782.56,1316
24/01/2012,8785.33,5751.9,1314.65
25/01/2012,8883.69,5723,1326.05
26/01/2012,8849.47,5795.2,1318.43
27/01/2012,8841.22,5733.45,1316.33
30/01/2012,8793.05,5671.09,1313.01
31/01/2012,8802.51,5681.61,1312.41
01/02/2012,8809.79,5790.72,1324.09
02/02/2012,8876.82,5796.07,1325.54
03/02/2012,8831.93,5901.07,1344.9
06/02/2012,8929.2,5892.2,1344.33
07/02/2012,8917.52,5890.26,1347.05
08/02/2012,9015.59,5875.93,1349.96
09/02/2012,9002.24,5895.47,1351.95
10/02/2012,8947.17,5852.39,1342.64
13/02/2012,8999.18,5905.7,1351.77
14/02/2012,9052.07,5899.87,1350.5
15/02/2012,9260.34,5892.16,1343.23
16/02/2012,9238.1,5885.38,1358.04
17/02/2012,9384.17,5905.07,1361.23
20/02/2012,9485.09,5945.25,1361.23
21/02/2012,9463.02,5928.2,1362.21
22/02/2012,9554,5916.55,1357.66
23/02/2012,9595.57,5937.89,1363.46
24/02/2012,9647.38,5935.13,1365.74
27/02/2012,9633.93,5915.55,1367.59
28/02/2012,9722.52,5927.91,1372.18
29/02/2012,9723.24,5871.51,1365.68
01/03/2012,9707.37,5931.25,1374.09
02/03/2012,9777.03,5911.13,1369.63
05/03/2012,9698.59,5874.82,1364.33
06/03/2012,9637.63,5765.8,1343.36
07/03/2012,9576.06,5791.41,1352.63
08/03/2012,9768.96,5859.73,1365.91
09/03/2012,9929.74,5887.49,1370.87
12/03/2012,9889.86,5892.75,1371.09
13/03/2012,9899.08,5955.91,1395.95
14/03/2012,10050.52,5945.43,1394.28
15/03/2012,10123.28,5940.72,1402.6
16/03/2012,10129.83,5965.58,1404.17
19/03/2012,10141.99,5961.11,1409.75
20/03/2012,10141.99,5891.41,1405.52
21/03/2012,10086.49,5891.95,1402.89
22/03/2012,10127.08,5845.65,1392.78
23/03/2012,10011.47,5854.89,1397.11
26/03/2012,10018.24,5902.7,1416.51
27/03/2012,10255.15,5869.55,1412.52
28/03/2012,10182.57,5808.99,1405.54
29/03/2012,10114.79,5742.03,1403.28
30/03/2012,10083.56,5768.45,1408.47
02/04/2012,10109.87,5874.89,1419.04
03/04/2012,10050.39,5838.34,1413.38
04/04/2012,9819.99,5703.77,1398.96
05/04/2012,9767.61,5723.67,1398.08
06/04/2012,9688.45,5723.67,1398.08
09/04/2012,9546.26,5723.67,1382.2
10/04/2012,9538.02,5595.55,1358.59
11/04/2012,9458.74,5634.74,1368.71
12/04/2012,9524.79,5710.46,1387.57
13/04/2012,9637.99,5651.79,1370.26
16/04/2012,9470.64,5666.28,1369.57
17/04/2012,9464.71,5766.95,1390.78
18/04/2012,9667.26,5745.29,1385.14
19/04/2012,9588.38,5744.55,1376.92
20/04/2012,9561.36,5772.15,1378.53
23/04/2012,9542.17,5665.57,1366.94
24/04/2012,9468.04,5709.49,1371.97
25/04/2012,9561.01,5718.89,1390.69
26/04/2012,9561.83,5748.72,1399.98
27/04/2012,9520.89,5777.11,1403.36
30/04/2012,9520.89,5737.78,1397.91
01/05/2012,9350.95,5812.23,1405.82
02/05/2012,9380.25,5758.11,1402.31
03/05/2012,9380.25,5766.55,1391.57
04/05/2012,9380.25,5655.06,1369.1
07/05/2012,9119.14,5655.06,1369.58
08/05/2012,9181.65,5554.55,1363.72
09/05/2012,9045.06,5530.05,1354.58
10/05/2012,9009.65,5543.95,1357.99
11/05/2012,8953.31,5575.52,1353.39
14/05/2012,8973.84,5465.52,1338.35
15/05/2012,8900.74,5437.62,1330.66
16/05/2012,8801.17,5405.25,1324.8
17/05/2012,8876.59,5338.38,1304.86
18/05/2012,8611.31,5267.62,1295.22
21/05/2012,8633.89,5304.48,1315.99
22/05/2012,8729.29,5403.28,1316.63
23/05/2012,8556.6,5266.41,1318.86
24/05/2012,8563.38,5350.05,1320.68
25/05/2012,8580.39,5351.53,1317.82
28/05/2012,8593.15,5356.34,1317.82
29/05/2012,8657.08,5391.14,1332.42
30/05/2012,8633.19,5297.28,1313.32
31/05/2012,8542.73,5320.86,1310.33
01/06/2012,8440.25,5260.19,1278.04
04/06/2012,8295.63,5260.19,1278.18
05/06/2012,8382,5260.19,1285.5
06/06/2012,8533.53,5384.11,1315.13
07/06/2012,8639.72,5447.79,1314.99
08/06/2012,8459.26,5435.08,1325.66
11/06/2012,8624.9,5432.37,1308.93
12/06/2012,8536.72,5473.74,1324.18
13/06/2012,8587.84,5483.81,1314.88
14/06/2012,8568.89,5467.05,1329.1
15/06/2012,8569.32,5478.81,1342.84
18/06/2012,8721.02,5491.09,1344.78
19/06/2012,8655.87,5586.31,1357.98
20/06/2012,8752.31,5622.29,1355.69
21/06/2012,8824.07,5566.36,1325.51
22/06/2012,8798.35,5513.69,1335.02
25/06/2012,8734.62,5450.65,1313.72
26/06/2012,8663.99,5446.96,1319.99
27/06/2012,8730.49,5523.92,1331.85
28/06/2012,8874.11,5493.06,1329.04
29/06/2012,9006.78,5571.15,1362.16
02/07/2012,9003.48,5640.64,1365.51
03/07/2012,9066.59,5687.73,1374.02
04/07/2012,9104.17,5684.47,1374.02
05/07/2012,9079.8,5692.63,1367.58
06/07/2012,9020.75,5662.63,1354.68
09/07/2012,8896.88,5627.33,1352.46
10/07/2012,8857.73,5664.07,1341.47
11/07/2012,8851,5664.48,1341.45
12/07/2012,8720.01,5608.25,1334.76
13/07/2012,8724.12,5666.13,1356.78
16/07/2012,8724.12,5662.43,1353.64
17/07/2012,8755,5629.09,1363.67
18/07/2012,8726.74,5685.77,1372.78
19/07/2012,8795.55,5714.19,1376.51
20/07/2012,8669.87,5651.77,1362.66
23/07/2012,8508.32,5533.87,1350.52
24/07/2012,8488.09,5499.23,1338.31
25/07/2012,8365.9,5498.32,1337.89
26/07/2012,8443.1,5573.16,1360.02
27/07/2012,8566.64,5627.21,1385.97
30/07/2012,8635.44,5693.63,1385.3
31/07/2012,8695.06,5635.28,1379.32
01/08/2012,8641.85,5712.82,1375.14
02/08/2012,8653.18,5662.3,1365
03/08/2012,8555.11,5787.28,1390.99
06/08/2012,8726.29,5808.77,1394.23
07/08/2012,8803.31,5841.24,1401.35
08/08/2012,8881.16,5845.92,1402.22
09/08/2012,8978.6,5851.51,1402.8
10/08/2012,8891.44,5847.11,1405.87
13/08/2012,8885.15,5831.88,1404.11
14/08/2012,8929.88,5864.78,1403.93
15/08/2012,8925.04,5833.04,1405.53
16/08/2012,9092.76,5834.51,1415.51
17/08/2012,9162.5,5852.42,1418.16
20/08/2012,9171.16,5824.37,1418.13
21/08/2012,9156.92,5857.52,1413.17
22/08/2012,9131.74,5774.2,1413.49
23/08/2012,9178.12,5776.6,1402.08
24/08/2012,9070.76,5776.6,1411.13
27/08/2012,9085.39,5776.6,1410.44
28/08/2012,9033.29,5775.71,1409.3
29/08/2012,9069.81,5743.53,1410.49
30/08/2012,8983.78,5719.45,1399.48
31/08/2012,8839.91,5711.48,1406.58
03/09/2012,8783.89,5758.41,1406.58
04/09/2012,8775.51,5672.01,1404.94
05/09/2012,8679.82,5657.86,1403.44
06/09/2012,8680.57,5777.34,1432.12
07/09/2012,8871.65,5794.8,1437.92
10/09/2012,8869.37,5793.2,1429.08
11/09/2012,8807.38,5792.19,1433.56
12/09/2012,8959.96,5782.08,1436.56
13/09/2012,8995.15,5819.92,1459.99
14/09/2012,9159.39,5915.55,1465.77
17/09/2012,9159.39,5893.52,1461.19
18/09/2012,9123.77,5868.16,1459.32
19/09/2012,9232.21,5888.48,1461.05
20/09/2012,9086.98,5854.64,1460.26
21/09/2012,9110,5852.62,1460.15
24/09/2012,9069.29,5838.84,1456.89
25/09/2012,9091.54,5859.71,1441.59
26/09/2012,8906.7,5768.09,1433.32
27/09/2012,8949.87,5779.42,1447.15
28/09/2012,8870.16,5742.07,1440.67
01/10/2012,8796.51,5820.45,1444.49
02/10/2012,8786.05,5809.45,1445.75
03/10/2012,8746.87,5825.81,1450.99
04/10/2012,8824.59,5827.78,1461.4
05/10/2012,8863.3,5871.02,1460.93
08/10/2012,8863.3,5841.74,1455.88
09/10/2012,8769.59,5810.25,1441.48
10/10/2012,8596.23,5776.71,1432.56
11/10/2012,8546.78,5829.75,1432.84
12/10/2012,8534.12,5793.32,1428.59
15/10/2012,8577.93,5805.61,1440.13
16/10/2012,8701.31,5870.54,1454.92
17/10/2012,8806.55,5910.91,1460.91
18/10/2012,8982.86,5917.05,1457.34
19/10/2012,9002.68,5896.15,1433.19
22/10/2012,9010.71,5882.91,1433.82
23/10/2012,9014.25,5797.91,1413.11
24/10/2012,8954.3,5804.78,1408.75
25/10/2012,9055.2,5805.05,1412.97
26/10/2012,8933.06,5806.71,1411.94
29/10/2012,8929.34,5795.1,1411.94
30/10/2012,8841.98,5849.9,1411.94
31/10/2012,8928.29,5782.7,1412.16
01/11/2012,8946.87,5861.92,1427.59
02/11/2012,9051.22,5868.55,1414.2
05/11/2012,9007.44,5839.06,1417.26
06/11/2012,8975.15,5884.9,1428.39
07/11/2012,8972.89,5791.63,1394.53
08/11/2012,8837.15,5776.05,1377.51
09/11/2012,8757.6,5769.68,1379.85
12/11/2012,8676.44,5767.27,1380.03
13/11/2012,8661.05,5786.25,1374.53
14/11/2012,8664.73,5722.01,1355.49
15/11/2012,8829.72,5677.75,1353.33
16/11/2012,9024.16,5605.59,1359.88
19/11/2012,9153.2,5737.66,1386.89
20/11/2012,9142.64,5748.1,1387.81
21/11/2012,9222.52,5752.03,1391.03
22/11/2012,9366.8,5791.03,1391.03
23/11/2012,9366.8,5819.14,1409.15
26/11/2012,9388.94,5786.72,1406.29
27/11/2012,9423.3,5799.71,1398.94
28/11/2012,9308.35,5803.28,1409.93
29/11/2012,9400.88,5870.3,1415.95
30/11/2012,9446.01,5866.82,1416.18
03/12/2012,9458.18,5871.24,1409.46
04/12/2012,9432.46,5869.04,1407.05
05/12/2012,9468.84,5892.08,1409.28
06/12/2012,9545.16,5901.42,1413.94
07/12/2012,9527.39,5914.4,1418.07
10/12/2012,9533.75,5921.63,1418.55
11/12/2012,9525.32,5924.97,1427.84
12/12/2012,9581.46,5945.85,1428.48
13/12/2012,9742.73,5929.61,1419.45
14/12/2012,9737.56,5921.76,1413.58
17/12/2012,9828.88,5912.15,1430.36
18/12/2012,9923.01,5935.9,1446.79
19/12/2012,10160.4,5961.59,1435.81
20/12/2012,10039.33,5958.34,1443.69
21/12/2012,9940.06,5939.99,1430.15
24/12/2012,9940.06,5954.18,1426.66
25/12/2012,10080.12,5954.18,1426.66
26/12/2012,10230.36,5954.18,1419.83
27/12/2012,10322.98,5954.3,1418.1
28/12/2012,10395.18,5925.37,1402.43
31/12/2012,10395.18,5897.81,1426.19
01/01/2013,10395.18,5897.81,1426.19
02/01/2013,10395.18,6027.37,1462.42
03/01/2013,10395.18,6047.34,1459.37
04/01/2013,10688.11,6089.84,1466.47
07/01/2013,10599.01,6064.58,1461.89
08/01/2013,10508.06,6053.63,1457.15
09/01/2013,10578.57,6098.65,1461.02
10/01/2013,10652.64,6101.51,1472.12
11/01/2013,10801.57,6121.58,1472.05
14/01/2013,10801.57,6107.86,1470.68
15/01/2013,10879.08,6117.31,1472.34
16/01/2013,10600.44,6103.98,1472.63
17/01/2013,10609.64,6132.36,1480.94
18/01/2013,10913.3,6154.41,1485.98
21/01/2013,10747.74,6180.98,1485.98
22/01/2013,10709.93,6179.17,1492.56
23/01/2013,10486.99,6197.64,1494.81
24/01/2013,10620.87,6264.91,1494.82
25/01/2013,10926.65,6284.45,1502.96
28/01/2013,10824.31,6294.41,1500.18
29/01/2013,10866.72,6339.19,1507.84
30/01/2013,11113.95,6323.11,1501.96
31/01/2013,11138.66,6276.88,1498.11
01/02/2013,11191.34,6347.24,1513.17
04/02/2013,11260.35,6246.84,1495.71
05/02/2013,11046.92,6282.76,1511.29
06/02/2013,11463.75,6295.34,1512.12
07/02/2013,11357.07,6228.42,1509.39
08/02/2013,11153.16,6263.93,1517.93
11/02/2013,11153.16,6277.06,1517.01
12/02/2013,11369.12,6338.38,1519.43
13/02/2013,11251.41,6359.11,1520.33
14/02/2013,11307.28,6327.36,1521.38
15/02/2013,11173.83,6328.26,1519.79
18/02/2013,11407.87,6318.19,1519.79
19/02/2013,11372.34,6379.07,1530.94
20/02/2013,11468.28,6395.37,1511.95
21/02/2013,11309.13,6291.54,1502.42
22/02/2013,11385.94,6335.7,1515.6
25/02/2013,11662.52,6355.37,1487.85
26/02/2013,11398.81,6270.44,1496.94
27/02/2013,11253.97,6325.88,1515.99
28/02/2013,11559.36,6360.81,1514.68
01/03/2013,11606.38,6378.6,1518.2
04/03/2013,11652.29,6345.63,1525.2
05/03/2013,11683.45,6431.95,1539.79
06/03/2013,11932.27,6427.64,1541.46
07/03/2013,11968.08,6439.16,1544.26
08/03/2013,12283.62,6483.58,1551.18
11/03/2013,12349.05,6503.63,1556.22
12/03/2013,12314.81,6510.62,1552.48
13/03/2013,12239.66,6481.5,1554.52
14/03/2013,12381.19,6529.41,1563.23
15/03/2013,12560.95,6489.65,1560.7
18/03/2013,12220.63,6457.92,1552.1
19/03/2013,12468.23,6441.32,1548.34
20/03/2013,12468.23,6432.7,1558.71
21/03/2013,12635.69,6388.55,1545.8
22/03/2013,12338.53,6392.76,1556.89
25/03/2013,12546.46,6378.38,1551.69
26/03/2013,12471.62,6399.37,1563.77
27/03/2013,12493.79,6387.56,1562.85
28/03/2013,12335.96,6411.74,1569.19
29/03/2013,12397.91,6411.74,1569.19
01/04/2013,12135.02,6411.74,1562.17
02/04/2013,12003.43,6490.66,1570.25
03/04/2013,12362.2,6420.28,1553.69
04/04/2013,12634.54,6344.12,1559.98
05/04/2013,12833.64,6249.78,1553.28
08/04/2013,13192.59,6276.94,1563.07
09/04/2013,13192.35,6313.21,1568.61
10/04/2013,13288.13,6387.37,1587.73
11/04/2013,13549.16,6416.14,1593.37
12/04/2013,13485.14,6384.39,1588.85
15/04/2013,13275.66,6343.6,1552.36
16/04/2013,13221.44,6304.58,1574.57
17/04/2013,13382.89,6244.21,1552.01
18/04/2013,13220.07,6243.67,1541.61
19/04/2013,13316.48,6286.59,1555.25
22/04/2013,13568.37,6280.62,1562.5
23/04/2013,13529.65,6406.12,1578.78
24/04/2013,13843.46,6431.76,1578.79
25/04/2013,13926.08,6442.59,1585.16
26/04/2013,13884.13,6426.42,1582.24
29/04/2013,13884.13,6458.02,1593.61
30/04/2013,13860.86,6430.12,1597.57
01/05/2013,13799.35,6451.29,1582.7
02/05/2013,13694.04,6460.71,1597.59
03/05/2013,13694.04,6521.46,1614.42
06/05/2013,13694.04,6521.46,1617.5
07/05/2013,14180.24,6557.3,1625.96
08/05/2013,14285.69,6583.48,1632.69
09/05/2013,14191.48,6592.74,1626.67
10/05/2013,14607.54,6624.98,1633.7
13/05/2013,14782.21,6631.76,1633.77
14/05/2013,14758.42,6686.06,1650.34
15/05/2013,15096.03,6693.55,1658.78
16/05/2013,15037.24,6687.8,1650.47
17/05/2013,15138.12,6723.06,1667.47
20/05/2013,15360.81,6755.63,1666.29
21/05/2013,15381.02,6803.87,1669.16
22/05/2013,15627.26,6840.27,1655.35
23/05/2013,14483.98,6696.79,1650.51
24/05/2013,14612.45,6654.34,1649.6
27/05/2013,14142.65,6654.34,1649.6
28/05/2013,14311.98,6762.01,1660.06
29/05/2013,14326.46,6627.17,1648.36
30/05/2013,13589.03,6656.99,1654.41
31/05/2013,13774.54,6583.09,1630.74
03/06/2013,13261.82,6525.12,1640.42
04/06/2013,13533.76,6558.58,1631.38
05/06/2013,13014.87,6419.31,1608.9
06/06/2013,12904.02,6336.11,1622.56
07/06/2013,12877.53,6411.99,1643.38
10/06/2013,13514.2,6400.45,1642.81
11/06/2013,13317.62,6340.08,1626.13
12/06/2013,13289.32,6299.45,1612.52
13/06/2013,12445.38,6304.63,1636.36
14/06/2013,12686.52,6308.26,1626.73
17/06/2013,13033.12,6330.49,1639.04
18/06/2013,13007.28,6374.21,1651.81
19/06/2013,13245.22,6348.82,1628.93
20/06/2013,13014.58,6159.51,1588.19
21/06/2013,13230.13,6116.17,1592.43
24/06/2013,13062.78,6029.1,1573.09
25/06/2013,12969.34,6101.91,1588.03
26/06/2013,12834.01,6165.48,1603.26
27/06/2013,13213.55,6243.4,1613.2
28/06/2013,13677.32,6215.47,1606.28
01/07/2013,13852.5,6307.78,1614.96
02/07/2013,14098.74,6303.94,1614.08
03/07/2013,14055.56,6229.87,1615.41
04/07/2013,14018.93,6421.67,1615.41
05/07/2013,14309.97,6375.52,1631.89
08/07/2013,14109.34,6450.07,1640.46
09/07/2013,14472.9,6513.08,1652.32
10/07/2013,14416.6,6504.96,1652.62
11/07/2013,14472.58,6543.41,1675.02
12/07/2013,14506.25,6544.94,1680.19
15/07/2013,14506.25,6586.11,1682.5
16/07/2013,14599.12,6556.35,1676.26
17/07/2013,14615.04,6571.93,1680.91
18/07/2013,14808.5,6634.36,1689.37
19/07/2013,14589.91,6630.67,1692.09
22/07/2013,14658.04,6623.17,1695.53
23/07/2013,14778.51,6597.44,1692.39
24/07/2013,14731.28,6620.43,1685.94
25/07/2013,14562.93,6587.95,1690.25
26/07/2013,14129.98,6554.79,1691.65
29/07/2013,13661.13,6560.25,1685.33
30/07/2013,13869.82,6570.95,1685.96
31/07/2013,13668.32,6621.06,1685.73
01/08/2013,14005.77,6681.98,1706.87
02/08/2013,14466.16,6647.87,1709.67
05/08/2013,14258.04,6619.58,1707.14
06/08/2013,14401.06,6604.21,1697.37
07/08/2013,13824.94,6511.21,1690.91
08/08/2013,13605.56,6529.68,1697.48
09/08/2013,13615.19,6583.39,1691.42
12/08/2013,13519.43,6574.34,1689.47
13/08/2013,13867,6611.94,1694.16
14/08/2013,14050.16,6587.43,1685.39
15/08/2013,13752.94,6483.34,1661.32
16/08/2013,13650.11,6499.99,1655.83
19/08/2013,13758.13,6465.73,1646.06
20/08/2013,13396.38,6453.46,1652.35
21/08/2013,13424.33,6390.84,1642.8
22/08/2013,13365.17,6446.87,1656.96
23/08/2013,13660.55,6492.1,1663.5
26/08/2013,13636.28,6492.1,1656.78
27/08/2013,13542.37,6440.97,1630.48
28/08/2013,13338.46,6430.06,1634.96
29/08/2013,13459.71,6483.05,1638.17
30/08/2013,13388.86,6412.93,1632.97
02/09/2013,13572.92,6506.19,1632.97
03/09/2013,13978.44,6468.41,1639.77
04/09/2013,14053.87,6474.74,1653.08
05/09/2013,14064.82,6532.44,1655.08
06/09/2013,13860.81,6547.33,1655.17
09/09/2013,14205.23,6530.74,1671.71
10/09/2013,14423.36,6583.99,1683.99
11/09/2013,14425.07,6588.43,1689.13
12/09/2013,14387.27,6588.98,1683.42
13/09/2013,14404.67,6583.8,1687.99
16/09/2013,14404.67,6622.86,1697.6
17/09/2013,14311.67,6570.17,1704.76
18/09/2013,14505.36,6558.82,1725.52
19/09/2013,14766.18,6625.39,1722.34
20/09/2013,14742.42,6596.43,1709.91
23/09/2013,14742.42,6557.37,1701.84
24/09/2013,14732.61,6571.46,1697.42
25/09/2013,14620.53,6551.53,1692.77
26/09/2013,14799.12,6565.59,1698.67
27/09/2013,14760.07,6512.66,1691.75
30/09/2013,14455.8,6462.22,1681.55
01/10/2013,14484.72,6460.01,1695
02/10/2013,14170.49,6437.5,1693.87
03/10/2013,14157.25,6449.04,1678.66
04/10/2013,14024.31,6453.88,1690.5
07/10/2013,13853.32,6437.28,1676.12
08/10/2013,13894.61,6365.83,1655.45
09/10/2013,14037.84,6337.91,1656.4
10/10/2013,14194.71,6430.49,1692.56
11/10/2013,14404.74,6487.19,1703.2
14/10/2013,14404.74,6507.65,1710.14
15/10/2013,14441.54,6549.11,1698.06
16/10/2013,14467.14,6571.59,1721.54
17/10/2013,14586.51,6576.16,1733.15
18/10/2013,14561.54,6622.58,1744.5
21/10/2013,14693.57,6654.2,1744.66
22/10/2013,14713.25,6695.66,1754.67
23/10/2013,14426.05,6674.48,1746.38
24/10/2013,14486.41,6713.18,1752.07
25/10/2013,14088.19,6721.34,1759.77
28/10/2013,14396.04,6725.82,1762.11
29/10/2013,14325.98,6774.73,1771.95
30/10/2013,14502.35,6777.7,1763.31
31/10/2013,14327.94,6731.43,1756.54
01/11/2013,14201.57,6734.74,1761.64
04/11/2013,14201.57,6763.62,1767.93
05/11/2013,14225.37,6746.84,1762.97
06/11/2013,14337.31,6741.69,1770.49
07/11/2013,14228.44,6697.22,1747.15
08/11/2013,14086.8,6708.42,1770.61
11/11/2013,14269.84,6728.37,1771.89
12/11/2013,14588.68,6726.79,1767.69
13/11/2013,14567.16,6630,1782
14/11/2013,14876.41,6666.13,1790.62
15/11/2013,15165.92,6693.44,1798.18
18/11/2013,15164.3,6723.46,1791.53
19/11/2013,15126.56,6698.01,1787.87
20/11/2013,15076.08,6681.08,1781.37
21/11/2013,15365.6,6681.33,1795.85
22/11/2013,15381.72,6674.3,1804.76
25/11/2013,15619.13,6694.62,1802.48
26/11/2013,15515.24,6636.22,1802.75
27/11/2013,15449.63,6649.47,1807.23
28/11/2013,15727.12,6654.47,1807.23
29/11/2013,15661.87,6650.57,1805.81
02/12/2013,15655.07,6595.33,1800.9
03/12/2013,15749.66,6532.43,1795.15
04/12/2013,15407.94,6509.97,1792.81
05/12/2013,15177.49,6498.33,1785.03
06/12/2013,15299.86,6551.99,1805.09
09/12/2013,15650.21,6559.48,1808.37
10/12/2013,15611.31,6523.31,1802.62
11/12/2013,15515.06,6507.72,1782.22
12/12/2013,15341.82,6445.25,1775.5
13/12/2013,15403.11,6439.96,1775.32
16/12/2013,15152.91,6522.2,1786.54
17/12/2013,15278.63,6486.19,1781
18/12/2013,15587.8,6492.08,1810.65
19/12/2013,15859.22,6584.7,1809.6
20/12/2013,15870.42,6606.58,1818.32
23/12/2013,15870.42,6678.61,1827.99
24/12/2013,15889.33,6694.17,1833.32
25/12/2013,16009.99,6694.17,1833.32
26/12/2013,16174.44,6694.17,1842.02
27/12/2013,16178.94,6750.87,1841.4
30/12/2013,16291.31,6731.27,1841.07
31/12/2013,16291.31,6749.09,1848.36
01/01/2014,16291.31,6749.09,1848.36
02/01/2014,16291.31,6717.91,1831.98
03/01/2014,16291.31,6730.67,1831.37
06/01/2014,15908.88,6730.73,1826.77
07/01/2014,15814.37,6755.45,1837.88
08/01/2014,16121.45,6721.78,1837.49
09/01/2014,15880.33,6691.34,1838.13
10/01/2014,15912.06,6739.94,1842.37
13/01/2014,15912.06,6757.15,1819.2
14/01/2014,15422.4,6766.86,1838.88
15/01/2014,15808.73,6819.86,1848.38
16/01/2014,15747.2,6815.42,1845.89
17/01/2014,15734.46,6829.3,1838.7
20/01/2014,15641.68,6836.73,1838.7
21/01/2014,15795.96,6834.26,1843.8
22/01/2014,15820.96,6826.33,1844.86
23/01/2014,15695.89,6773.28,1828.46
24/01/2014,15391.56,6663.74,1790.29
27/01/2014,15005.73,6550.66,1781.56
28/01/2014,14980.16,6572.33,1792.5
29/01/2014,15383.91,6544.28,1774.2
30/01/2014,15007.06,6538.45,1794.19
